,bathrooms,bedrooms,latitude,longitude,price,num_photos,distance,hardwood floor,dogs allow,cats allow,elev,stainless steel,steel applianc,new york,interest_level
2781,1.0,1,40.7182,-74.0148,3500,4,0.5560050341148283,1,0,0,1,1,1,0,medium
2782,2.0,2,40.7716,-73.9506,5600,1,0.8126112455740973,0,1,1,1,0,0,0,low
2783,1.0,3,40.7208,-73.9993,4900,6,0.23446272187069903,1,0,0,0,1,0,0,low
2784,1.0,2,40.8327,-73.943,2300,5,0.21798699581937123,0,1,1,1,0,0,1,medium
2785,1.0,2,40.769,-73.9533,2650,3,0.7552355385376555,0,0,0,0,1,1,0,low
2786,2.0,2,40.7111,-74.0055,9695,8,0.08874266428481033,0,1,1,0,1,1,1,low
2787,1.0,0,40.7559,-73.9657,2250,6,0.3370450584507583,0,0,0,0,0,0,1,low
2788,1.0,2,40.7282,-73.9892,2490,4,0.259479107582859,0,1,1,0,0,0,0,high
2789,1.0,0,40.7674,-73.9904,1750,3,0.6637308783333347,0,1,1,1,0,0,0,high
2790,1.0,0,40.7743,-73.948,1825,6,0.8611899696897628,1,0,0,0,0,0,0,low
2791,2.0,3,40.7228,-73.9846,4999,4,0.45479423993068785,0,1,1,0,0,0,0,low
2792,1.0,4,40.7759,-73.9567,4695,5,0.36838541742769654,1,0,0,1,0,0,1,medium
2793,2.0,2,40.7035,-74.0109,4650,2,0.18239294477749413,0,1,1,1,1,1,0,low
2794,1.0,3,40.8273,-73.945,2500,8,0.2875466402592372,0,1,1,1,0,0,0,low
2795,1.0,2,40.7732,-73.948,3400,5,0.9475472823577428,1,0,1,0,0,0,1,low
2796,1.0,1,40.7437,-73.9816,3400,4,0.23510962443441252,1,0,1,1,0,0,1,low
2797,1.0,2,40.7302,-73.9834,2700,7,0.1711864915435584,0,1,1,0,0,0,0,low
2798,1.0,2,40.8063,-73.9563,2500,6,0.18026806037848186,0,1,1,0,1,1,0,low
2799,2.0,2,40.7628,-73.9769,4200,5,0.13830789138391145,1,0,0,1,0,0,0,low
2800,1.0,2,40.7412,-73.9772,3200,8,0.6304033949005005,1,0,0,1,0,0,0,medium
2801,1.0,1,40.7419,-73.9994,2595,4,0.16043089978077693,1,0,0,0,0,0,1,low
2802,1.0,2,40.7448,-74.0052,4600,2,0.5255267256720373,0,1,1,0,0,0,0,low
2803,2.0,4,40.764,-73.9591,5650,0,0.5944793413383377,0,0,0,0,0,0,0,low
2804,1.0,2,40.7568,-73.9982,3500,4,0.3287404077893157,1,1,1,1,1,1,0,low
2805,2.0,3,40.7439,-73.9736,7000,10,0.7541095762104236,1,1,1,1,0,0,0,low
2806,1.0,3,40.8503,-73.9368,3100,7,0.18365409861579735,0,1,1,1,0,0,0,low
2807,2.0,3,40.7323,-73.9874,10000,8,0.12378353655902212,1,0,0,0,0,0,0,low
2808,2.0,2,40.7448,-73.9909,6728,4,0.20145981416243572,0,1,1,1,0,0,0,low
2809,1.0,2,40.8292,-73.9467,2000,5,0.4261390598449006,1,0,0,0,0,0,1,low
2810,1.0,1,40.765,-73.9608,3795,7,0.43454572247728,0,1,1,1,1,1,0,low
2811,1.0,3,40.6515,-73.9609,2600,6,0.20629138365655095,0,1,1,0,1,1,0,low
2812,1.0,1,40.7637,-73.9938,3200,5,0.6726466004384868,1,1,1,1,0,0,0,low
2813,1.0,1,40.7805,-73.9464,3400,5,0.6966640158902272,1,0,0,1,1,1,0,low
2814,1.0,1,40.7078,-74.0138,3295,14,0.031945065563726775,1,1,1,1,0,0,0,low
2815,2.0,4,40.753,-73.9958,5200,4,0.2178579317743722,1,0,0,1,0,0,1,high
2816,1.0,1,40.7184,-73.9552,4400,7,0.1863026503695418,0,0,0,0,0,0,0,low
2817,2.0,2,40.7852,-73.949,6030,5,0.1820097343196733,0,0,0,1,1,1,0,low
2818,1.0,2,40.7278,-73.9809,2990,2,0.35592378747058906,0,0,0,0,0,0,0,low
2819,1.0,3,40.7434,-73.9801,4500,4,0.34144212754630854,0,0,0,1,0,0,0,medium
2820,1.0,2,40.7658,-73.9781,3850,6,0.21050670873792715,0,0,0,1,1,1,0,low
2821,2.0,3,40.7568,-73.9982,4900,6,0.3287404077893157,1,1,1,1,1,1,0,medium
2822,2.0,2,40.7481,-73.9564,4250,4,0.6533683292417559,0,0,0,1,0,0,0,low
2823,1.0,1,40.7496,-73.9401,2975,8,0.10953095232588564,0,0,0,0,0,0,0,low
2824,1.0,3,40.7211,-73.9959,4495,6,0.16962285851412914,1,0,0,0,1,0,0,medium
2825,1.0,2,40.7575,-73.9626,2950,6,0.5437215100387565,1,1,1,1,1,0,0,low
2826,1.0,3,40.7067,-73.954,2900,8,0.051552908992271905,0,0,0,0,0,0,0,high
2827,2.0,4,40.736,-74.0009,8995,6,0.2114106808767053,0,0,0,0,0,0,0,low
2828,1.0,1,40.7282,-73.9826,2995,5,0.31688715825246727,1,0,0,0,0,0,0,low
2829,1.0,2,40.6808,-73.9374,2090,10,0.30754252779222185,0,1,1,0,1,1,0,low
2830,1.0,3,40.6907,-73.9216,3700,7,0.13170802528689682,0,0,0,0,1,1,0,low
2831,1.0,1,40.7593,-73.9526,3100,4,0.0581995192755711,1,0,0,1,0,0,0,low
2832,1.0,1,40.8136,-73.9603,1795,0,0.2735830188152066,0,1,1,0,0,0,0,low
2833,1.0,2,40.7937,-73.9734,2600,3,0.09387722738903496,1,0,0,0,0,0,1,high
2834,1.0,1,40.7894,-73.9764,2750,6,0.08544834828468241,0,1,1,0,0,0,0,low
2835,1.0,1,40.7803,-73.9491,2150,4,0.5537083961581396,1,0,0,0,0,0,1,low
2836,2.0,1,40.7826,-73.9469,3990,0,0.4898449937511688,0,0,0,1,0,0,0,low
2837,1.0,2,40.7723,-73.9481,2995,6,1.0022740014369804,1,0,0,0,0,0,0,low
2838,2.0,3,40.7799,-73.9803,4600,3,0.21368434043663306,1,0,0,0,0,0,1,low
2839,1.0,0,40.7637,-73.9635,2900,7,0.24278107414711061,1,0,0,0,1,1,0,low
2840,1.0,1,40.7699,-73.9519,2000,3,0.7886696480705555,1,0,0,0,0,0,1,low
2841,1.0,1,40.6881,-73.9917,2650,7,0.22858085845609966,0,0,1,0,0,0,0,low
2842,0.0,0,40.77,-73.9491,1925,0,0.9925604719337527,0,0,0,0,0,0,0,low
2843,1.0,0,40.6925,-73.9951,2125,4,0.33187635490250034,0,0,0,0,0,0,0,low
2844,1.0,0,40.7568,-73.9982,2500,7,0.3287404077893157,1,1,1,1,1,1,1,low
2845,1.0,1,40.7675,-73.9901,2995,4,0.6593431295916878,1,1,1,1,0,0,1,low
2846,1.0,2,40.8036,-73.9568,3000,2,0.2309272835500833,0,0,0,0,0,0,0,low
2847,1.0,0,40.7628,-73.9871,3000,8,0.10147641349824506,1,0,0,1,0,0,0,low
2848,1.0,1,40.7282,-73.9826,2895,4,0.31688715825246727,1,1,1,0,0,0,0,medium
2849,1.0,1,40.6938,-73.9669,3375,4,0.6350550565310542,1,1,1,1,0,0,0,low
2850,1.0,2,40.7204,-73.9615,3595,11,0.5202311653476758,1,1,1,0,1,1,0,medium
2851,1.0,1,40.7168,-73.952,3550,5,0.33728318712033317,0,1,1,0,1,1,0,low
2852,1.0,1,40.7709,-73.9917,3692,8,0.847666677470132,0,1,1,1,0,0,0,low
2853,1.0,2,40.8262,-73.9445,2200,7,0.15936499055506043,0,0,0,1,0,0,1,high
2854,2.0,3,40.6598,-73.9796,5200,9,0.06347017149674566,0,0,0,0,0,0,0,low
2855,1.0,0,40.7873,-73.9807,1895,3,0.380043264992302,0,0,0,1,0,0,0,medium
2856,1.0,0,40.7423,-73.9977,2200,6,0.1408443441674079,0,0,0,0,0,0,0,low
2857,1.0,4,40.7062,-74.0099,4200,6,0.09651695800616457,1,0,0,1,0,0,0,medium
2858,1.0,2,40.7449,-73.9812,3800,7,0.15063616446159278,1,0,0,1,1,1,0,low
2859,1.0,2,40.7836,-73.9491,2650,3,0.2838876358315352,0,0,0,0,0,0,0,low
2860,1.0,0,40.6785,-73.9478,1845,6,0.30899014491985194,0,1,1,0,0,0,0,medium
2861,1.0,0,40.7798,-73.948,1850,5,0.6399095407027534,0,0,1,0,0,0,0,medium
2862,3.0,2,40.7723,-73.953,8795,9,0.5971669266875832,0,1,1,1,0,0,1,low
2863,1.0,2,40.7797,-73.9478,2150,4,0.6562405549471522,1,1,1,0,0,0,1,high
2864,2.0,3,40.7389,-73.9929,7675,7,0.28862965004544927,1,0,0,1,1,1,0,low
2865,1.0,0,40.7602,-73.9689,2800,5,0.2703130851569893,1,0,0,1,1,1,0,medium
2866,2.0,3,40.7369,-73.9741,5500,8,0.9163039575516121,0,0,1,1,0,0,0,low
2867,2.0,4,40.7928,-73.9659,6000,8,0.16336444485212356,1,0,0,1,1,1,0,medium
2868,1.0,1,40.7452,-73.9916,4310,14,0.24723456983022152,0,1,1,0,0,0,0,low
2869,1.0,1,40.6722,-73.9389,1500,3,0.4155047819652786,1,0,0,0,0,0,1,medium
2870,1.0,2,40.7855,-73.977,3599,5,0.3010600948427055,1,1,1,0,1,1,0,low
2871,1.0,0,40.796,-73.9742,2500,3,0.28019724350684033,1,0,0,1,0,0,0,low
2872,2.0,2,40.6884,-73.9157,3046,11,0.23706097028663722,0,1,1,0,1,1,0,low
2873,1.0,2,40.7838,-73.9534,7350,8,0.2860282733833235,1,0,0,1,0,0,1,medium
2874,1.0,2,40.7288,-74.0031,3150,3,0.20054484918209356,0,1,1,0,1,1,0,low
2875,1.0,0,40.7301,-73.9927,3175,4,0.02604888378121244,1,0,0,1,0,0,0,low
2876,1.5,3,40.7401,-73.9793,4500,5,0.5328805520957213,1,0,0,1,0,0,0,low
2877,1.0,0,40.7729,-73.9566,2500,4,0.2870859216579701,1,1,1,0,1,1,0,low
2878,0.0,0,40.7704,-73.9557,2150,0,0.5017406225299788,0,0,1,0,0,0,0,low
2879,1.0,0,40.7775,-73.9784,2050,4,0.2701771678756837,0,0,0,1,0,0,1,medium
2880,1.0,0,40.7318,-73.9875,2895,6,0.16458197827103646,0,0,0,1,1,1,0,low
2881,1.0,2,40.773,-73.9571,2650,7,0.24355355213110175,1,0,0,0,0,0,0,low
2882,1.0,1,40.7437,-73.9815,3400,5,0.2431645077551834,0,1,1,0,1,1,0,low
2883,1.5,2,40.7285,-74.0,4700,8,0.40391850837473725,0,0,0,1,1,1,0,low
2884,1.0,1,40.6676,-73.9301,1500,4,0.279738940361556,0,0,0,0,1,1,0,low
2885,1.0,1,40.8032,-73.9569,2500,5,0.26978337285957393,0,0,0,0,0,0,0,low
2886,1.0,1,40.6907,-73.9945,2800,9,0.4127326637440295,1,0,1,1,0,0,0,low
2887,1.0,4,40.6931,-73.9722,4250,4,0.7169106841633519,0,1,1,0,1,1,0,low
2888,2.0,3,40.7376,-73.9738,5400,8,0.9906134613451251,0,0,1,1,0,0,0,low
2889,1.0,1,40.6797,-73.9649,2350,5,0.4040058580140384,0,1,1,0,0,0,0,medium
2890,1.0,1,40.7607,-73.9897,3650,8,0.36888620372831676,0,0,0,0,0,0,0,low
2891,1.0,2,40.7436,-73.9727,3577,13,0.8366617995220624,1,1,1,1,1,1,1,low
2892,1.0,0,40.7506,-73.8916,1500,3,0.417564102450147,0,0,0,1,0,0,0,low
2893,2.0,3,40.7768,-73.9537,6500,7,0.3389714294250058,0,1,1,0,1,1,0,medium
2894,2.0,5,40.7151,-74.0076,9350,5,0.13778888981958196,1,0,0,1,1,1,0,low
2895,1.0,1,40.7719,-73.9565,3600,5,0.3424945916770519,0,1,1,0,0,0,1,low
2896,2.0,2,40.7252,-73.9947,7000,4,0.07957941921529266,1,0,0,1,1,1,0,low
2897,2.0,3,40.7084,-74.0057,4500,8,0.13473328333350867,1,0,0,1,0,0,0,low
2898,2.0,2,40.783,-73.9585,6695,5,0.4606841680979613,1,0,0,1,1,0,0,low
2899,1.0,0,40.747,-73.984,3624,9,0.19160563303162073,1,0,0,1,1,0,0,low
2900,1.0,1,40.6665,-73.9934,1850,4,0.1287076382207616,0,1,1,0,0,0,0,low
2901,1.0,1,40.7294,-74.0038,2795,4,0.18373478806975363,1,0,0,0,0,0,0,low
2902,1.0,2,40.7572,-73.9649,3300,5,0.3521494595144001,1,0,0,0,1,1,0,low
2903,1.0,2,40.7652,-73.9843,3300,5,0.31246057700466434,1,0,0,1,1,1,0,low
2904,1.0,1,40.7397,-73.9817,3395,0,0.4131450038696884,0,1,1,0,0,0,0,low
2905,1.0,1,40.7298,-74.0005,2500,2,0.28221303030089206,1,1,1,0,0,0,0,high
2906,1.0,2,40.6771,-73.9742,2700,4,0.15467629166995356,0,0,1,0,0,0,0,low
2907,2.0,2,40.7804,-73.9522,6250,6,0.3026873411146436,0,1,1,1,0,0,0,low
2908,1.0,2,40.7612,-73.9978,3200,7,0.6852088080894094,1,1,1,1,0,0,0,low
2909,1.0,1,40.6776,-74.0033,1650,11,0.7580039690425104,0,0,0,0,0,0,0,high
2910,1.0,1,40.7738,-73.9588,2700,5,0.09262700710891444,0,0,0,1,0,0,0,high
2911,1.0,1,40.678,-73.9909,3150,10,0.43350902251153856,1,1,1,1,1,1,0,low
2912,1.0,2,40.7167,-73.9649,4400,11,0.6799184091444255,0,0,0,1,1,1,0,low
2913,1.0,2,40.7045,-74.0089,2795,5,0.2586334610855536,1,0,0,1,0,0,1,medium
2914,2.0,3,40.7496,-73.9747,7300,6,0.23283556258907048,0,1,1,1,1,1,0,low
2915,1.0,1,40.7477,-73.9744,2600,5,0.4372921765367119,1,0,0,0,0,0,1,medium
2916,1.0,2,40.6497,-73.9744,2800,6,0.16718485491910204,0,1,1,1,0,0,0,low
2917,1.0,2,40.8363,-73.9449,2350,7,0.2511907511124751,0,1,1,1,1,1,0,medium
2918,1.0,1,40.7621,-73.9956,3450,7,0.72659571269597,1,0,0,0,0,0,0,low
2919,1.0,1,40.7435,-73.9815,2800,4,0.23771392703906213,1,0,0,1,0,0,0,medium
2920,1.0,0,40.7045,-74.0106,3100,5,0.22305800028223025,0,1,1,1,0,0,0,low
2921,1.0,0,40.8217,-73.9455,1550,3,0.3594362212477149,1,1,1,1,0,0,1,medium
2922,2.0,4,40.7202,-74.0027,6695,4,0.10806071143328312,1,0,0,0,1,0,0,medium
2923,1.0,0,40.7176,-73.9531,2562,10,0.31959820248566034,0,1,1,1,1,1,0,medium
2924,1.5,2,40.7237,-73.9898,3995,9,0.03511756140430452,0,1,1,0,1,1,1,low
2925,1.0,2,40.7276,-73.9839,3995,7,0.4191170023113853,1,1,1,0,0,0,0,low
2926,1.0,1,40.8279,-73.9416,1650,6,0.29119822231156356,0,1,1,0,0,0,0,low
2927,1.0,1,40.7182,-73.9897,2200,5,0.14126089503685038,1,0,0,0,1,1,0,medium
2928,2.0,5,40.7386,-73.9932,12000,5,0.2568668880464019,0,0,0,1,0,0,0,low
2929,1.0,2,40.6832,-73.9074,2800,5,0.186009289910252,0,1,1,0,0,0,0,low
2930,1.0,0,40.732,-74.0019,2795,3,0.12420793368879007,0,1,1,0,1,1,0,low
2931,1.0,0,40.7661,-73.9859,3000,5,0.40525607015640697,1,0,0,1,1,1,0,low
2932,1.0,2,40.8247,-73.9509,2250,9,0.21077733483828778,0,1,1,0,1,1,0,high
2933,1.0,1,40.776,-73.9839,4765,21,0.31750379028250864,0,1,1,0,1,1,0,low
2934,1.0,2,40.7817,-73.9476,2800,5,0.5295507164098703,1,0,0,0,1,1,0,medium
2935,1.0,3,40.7077,-74.0097,3000,5,0.11004997454267057,1,0,0,1,1,1,0,high
2936,1.0,0,40.7681,-73.9527,2965,6,0.8612304065551496,1,1,1,1,1,1,1,medium
2937,1.0,2,40.7715,-73.949,2700,0,0.9455431523435971,0,0,0,0,0,0,0,low
2938,1.0,0,40.7441,-73.9973,3065,5,0.13843042804405783,0,1,1,0,0,0,0,low
2939,2.0,2,40.7191,-74.0109,6395,5,0.3391527651218274,1,1,1,1,0,0,0,low
2940,1.0,1,40.7528,-74.0032,3750,5,0.35951632864516675,1,1,1,1,0,0,0,medium
2941,1.0,1,40.7279,-73.9829,2895,0,0.3559966387635036,1,0,0,0,0,0,0,low
2942,2.0,3,40.7575,-73.9626,4900,7,0.5437215100387565,1,0,0,1,1,1,0,medium
2943,1.0,1,40.7638,-73.9597,2350,4,0.547622332687737,1,1,1,0,1,1,1,low
2944,1.0,0,40.7812,-73.9526,1750,4,0.31529041579373307,0,0,0,0,0,0,0,high
2945,1.0,0,40.762,-73.9638,1900,4,0.30034307536747945,1,1,1,1,0,0,1,medium
2946,1.0,0,40.7065,-74.0077,3120,12,0.12328906008714341,1,1,1,1,1,1,0,low
2947,1.0,0,40.7719,-73.9608,1925,4,0.20654058529918884,1,0,0,0,0,0,1,low
2948,1.0,1,40.7223,-73.9954,3675,5,0.14671839052511504,0,1,1,0,1,1,0,low
2949,1.0,1,40.7564,-73.9717,2300,11,0.08076918388811886,0,1,1,1,0,0,0,high
2950,1.0,1,40.7673,-73.9574,2800,5,0.552837237551279,1,0,0,0,1,1,0,low
2951,1.0,2,40.6977,-73.9245,2300,0,0.24485039491278568,1,0,0,0,1,0,0,low
2952,1.0,1,40.7625,-73.9893,2600,0,0.2793215922883085,0,0,0,0,0,0,0,low
2953,1.0,1,40.7075,-74.0098,3017,7,0.09582248494508616,0,1,1,1,1,1,0,low
2954,1.0,1,40.7448,-74.0017,3995,15,0.3318736923489814,0,0,0,0,0,0,0,low
2955,1.0,1,40.7661,-73.9859,2900,7,0.40525607015640697,0,0,0,1,0,0,1,medium
2956,1.0,2,40.7701,-73.9562,3800,6,0.4989175298589596,1,1,1,1,1,1,0,low
2957,1.0,3,40.735,-73.9816,4120,5,0.44986499230866833,0,0,0,0,0,0,1,high
2958,1.0,1,40.7518,-73.9726,3650,5,0.29274350698909496,1,0,0,0,1,1,0,low
2959,1.0,1,40.7426,-73.9808,3750,7,0.29647237426940615,0,1,1,1,0,0,1,low
2960,1.0,2,40.7676,-73.9874,2700,9,0.46632151083668427,0,0,0,1,0,0,0,low
2961,1.0,1,40.7852,-73.9728,2200,6,0.335333084720979,1,0,1,0,0,0,1,low
2962,1.0,1,40.7612,-73.9624,2599,5,0.4401828597573431,1,0,0,0,0,0,1,low
2963,1.0,0,40.7611,-73.9989,2800,8,0.6331848658753358,1,0,0,0,1,1,0,low
2964,1.0,2,40.7087,-73.955,3700,10,0.23546032476662795,0,1,1,0,0,0,0,low
2965,0.0,0,40.726,-74.0026,2295,2,0.09924433476836776,0,0,0,1,0,0,1,low
2966,3.0,4,40.796,-73.9742,6600,7,0.28019724350684033,1,0,0,1,0,0,0,low
2967,1.0,2,40.652,-73.9575,2769,8,0.49062177631667037,0,1,1,1,1,1,0,high
2968,1.0,2,40.7373,-73.9961,3695,4,0.05792878710935711,1,0,0,1,0,0,0,low
2969,1.0,0,40.7284,-73.984,2400,2,0.34718452512047665,0,1,1,1,0,0,0,low
2970,1.0,1,40.7633,-73.9575,1950,5,0.5839371882105595,1,0,0,0,0,0,1,medium
2971,1.0,1,40.7264,-73.984,3190,6,0.5442976141888822,0,1,1,0,0,0,0,low
2972,2.0,2,40.7061,-74.0111,6000,5,0.04197345962122651,1,0,0,1,0,0,0,low
2973,1.0,1,40.7412,-73.9772,3350,3,0.6304033949005005,1,0,0,1,0,0,1,low
2974,1.0,3,40.7555,-73.9666,5200,7,0.3079309127900501,0,0,0,0,0,0,0,low
2975,2.0,2,40.742,-73.9969,8000,6,0.13448790814444317,1,1,1,1,0,0,0,low
2976,1.0,2,40.6824,-73.963,2795,2,0.2578301838089064,0,1,1,0,0,0,0,low
2977,4.0,5,40.7739,-73.9529,8525,12,0.5880862876717895,1,1,1,0,1,0,0,low
2978,2.0,2,40.7634,-73.9638,7950,20,0.23762048567118663,0,1,1,0,0,0,0,low
2979,2.0,3,40.7191,-73.9857,5495,0,0.1704376383877433,0,1,1,0,0,0,0,low
2980,1.0,2,40.708,-74.0149,2925,4,0.10861490912976246,1,1,1,1,1,1,0,medium
2981,1.0,1,40.764,-73.9935,1875,3,0.6558715702373514,0,0,0,0,0,0,1,medium
2982,1.0,1,40.7963,-73.9306,1550,2,0.9628611384232392,0,0,0,0,0,0,0,medium
2983,1.0,3,40.8156,-73.9411,2567,6,0.15495709746581093,0,1,1,0,1,1,1,low
2984,1.0,0,40.7466,-73.9788,2200,5,0.2819462558349355,1,1,1,1,1,1,1,high
2985,1.5,3,40.6594,-73.9843,3900,5,0.41943516796778624,0,1,1,0,0,0,0,medium
2986,1.0,1,40.7655,-73.9815,3450,0,0.11691813798321955,0,0,0,0,0,0,0,low
2987,1.0,1,40.7678,-73.9915,3742,5,0.7542603727165481,0,1,1,1,1,1,0,low
2988,2.0,3,40.7761,-73.9574,8000,6,0.3456080332258893,1,0,0,1,1,1,0,low
2989,1.0,1,40.7756,-73.9829,2695,7,0.2471287356511509,0,0,0,0,0,0,0,low
2990,2.0,3,40.7479,-73.9746,6000,8,0.4109653072761187,1,0,0,1,0,0,0,medium
2991,1.0,1,40.7609,-73.9617,2550,1,0.5073708599950836,1,1,1,0,0,0,0,low
2992,2.0,4,40.7965,-73.9619,4995,3,0.058887562950472205,0,1,1,0,0,0,0,low
2993,1.0,2,40.7412,-73.9772,3200,3,0.6304033949005005,1,0,0,1,0,0,0,low
2994,1.0,1,40.6665,-73.9822,2500,8,0.16184606332845522,0,0,0,0,0,0,0,medium
2995,2.0,4,40.7454,-73.9845,7000,6,0.21779247674301805,1,0,0,1,0,0,0,medium
2996,1.0,3,40.7972,-73.9488,3450,5,0.32890420925377684,0,1,1,1,1,1,0,low
2997,2.0,2,40.742,-73.9969,8165,6,0.13448790814444317,0,1,1,0,1,0,1,low
2998,1.0,0,40.7472,-73.956,2300,5,0.5479126883536998,1,1,1,0,1,1,0,high
2999,1.0,1,40.7373,-73.9961,4550,12,0.05792878710935711,0,1,1,0,0,0,0,low
3000,1.0,0,40.7437,-73.9851,3265,9,0.09933631297899073,0,1,1,1,1,0,0,medium
3001,1.0,2,40.7893,-73.9705,3450,6,0.40425061136646917,1,1,1,1,0,0,0,low
3002,1.0,1,40.7602,-73.9689,3600,3,0.2703130851569893,1,0,0,1,1,1,0,low
3003,1.0,2,40.8198,-73.9578,2500,1,0.42509425448606464,0,0,0,0,0,0,1,low
3004,1.0,1,40.7783,-73.9837,3610,0,0.1466585618357842,0,1,1,1,1,1,0,low
3005,1.0,3,40.6726,-73.9228,2295,6,0.7123973002752788,0,1,1,0,1,0,0,medium
3006,2.0,2,40.7448,-73.9919,7495,7,0.22736531670453058,0,1,1,1,0,0,0,low
3007,1.0,0,40.7484,-73.9893,2995,11,0.1725443626187673,1,0,0,1,0,0,0,medium
3008,1.0,2,40.7707,-73.9506,2595,9,0.845764168791687,0,0,0,0,0,0,0,low
3009,1.0,2,40.7113,-73.958,2995,6,0.32766506594790384,1,0,0,0,0,0,0,medium
3010,1.0,3,40.708,-74.0149,3900,4,0.10861490912976246,1,0,0,1,1,1,0,low
3011,1.0,2,40.7926,-73.9767,2550,7,0.39658405104544525,0,0,0,0,0,0,0,medium
3012,1.0,2,40.7228,-73.9945,4895,4,0.2293750123609888,0,0,0,0,1,1,0,low
3013,1.0,2,40.7278,-73.9809,2990,5,0.35592378747058906,0,0,0,0,0,0,0,medium
3014,1.0,0,40.7783,-73.9523,2250,3,0.3070207420901955,1,0,0,1,1,0,0,low
3015,1.0,1,40.7131,-73.9563,2125,4,0.41289879625687825,0,1,1,0,1,1,0,high
3016,1.0,1,40.6788,-73.9507,2050,4,0.1835969978470694,0,1,1,0,0,0,1,low
3017,1.0,2,40.7677,-73.9836,3200,6,0.15330480228307958,0,0,0,1,0,0,0,medium
3018,1.0,1,40.7654,-73.9615,3195,5,0.3643228431171892,1,0,0,1,1,1,0,low
3019,1.0,1,40.7748,-73.9471,3200,3,0.884949964613502,1,0,0,1,0,0,0,low
3020,1.0,2,40.803,-73.9643,3184,5,0.23983430358544075,1,1,1,1,1,1,1,medium
3021,1.0,1,40.745,-73.9752,3195,6,0.5915952277339839,1,0,0,1,1,1,0,low
3022,1.0,1,40.7723,-73.951,2445,4,0.7615429121389553,1,0,0,1,0,0,0,low
3023,2.0,2,40.7656,-73.9886,3700,6,0.41322899039150823,0,0,0,1,0,0,0,low
3024,1.0,0,40.7637,-73.9847,2250,6,0.17558011606969548,1,0,0,1,0,0,0,medium
3025,1.0,0,40.7538,-73.974,2450,4,0.31455936155161474,1,0,0,1,0,0,0,low
3026,2.0,3,40.7427,-73.9957,5350,4,0.15360291482166155,1,1,1,1,1,1,0,medium
3027,1.0,2,40.6905,-73.9668,3000,4,0.2681111302027608,0,1,1,0,0,0,0,low
3028,2.0,3,40.7324,-73.9875,5095,4,0.12638850838184867,1,0,0,0,0,0,1,medium
3029,1.0,1,40.7803,-73.976,3850,0,0.3483335518519409,0,1,1,1,0,0,0,low
3030,1.0,1,40.7327,-73.9931,4000,9,0.26672347137891655,1,0,0,1,1,1,0,medium
3031,1.0,2,40.7412,-73.9772,3350,4,0.6304033949005005,1,0,0,1,0,0,0,low
3032,1.0,1,40.7681,-73.9664,5000,2,0.21311125749408907,0,0,0,0,1,0,0,low
3033,1.0,1,40.678,-73.9909,3129,13,0.43350902251153856,1,0,0,1,0,0,0,low
3034,1.0,2,40.7625,-73.9864,2900,0,0.0353761267609864,1,1,1,1,0,0,0,medium
3035,1.0,2,40.7603,-73.9946,2995,3,0.5278161267703003,0,0,0,0,1,1,0,low
3036,1.0,1,40.7298,-74.0005,2975,3,0.28221303030089206,0,1,1,0,0,0,0,low
3037,1.0,1,40.7835,-73.9774,3700,4,0.21734329910122183,1,0,0,1,1,1,0,low
3038,1.0,0,40.7067,-74.0072,2500,3,0.1607192267262375,0,0,0,1,1,1,0,low
3039,1.0,1,40.7807,-73.9523,2950,23,0.30778849027282096,0,0,0,0,0,0,0,low
3040,1.0,1,40.7185,-73.9861,2600,9,0.11454122872639985,0,0,0,0,0,0,0,low
3041,1.0,2,40.7892,-73.9705,3450,7,0.3937706892914782,1,0,0,1,1,1,0,low
3042,1.0,1,40.7688,-73.9576,3195,6,0.5330820302678084,1,0,0,1,0,0,1,low
3043,1.0,1,40.7653,-73.9938,2150,0,0.73028453670898,0,0,0,0,1,1,0,low
3044,1.0,0,40.7278,-73.9871,1580,2,0.4180027627639579,0,0,0,0,0,0,0,high
3045,1.0,0,40.7656,-73.9886,3000,5,0.41322899039150823,1,0,0,1,1,1,0,low
3046,1.0,0,40.7446,-73.974,2300,0,0.699995607803255,1,0,0,0,1,1,0,low
3047,1.0,0,40.7297,-73.9999,2195,14,0.29758589392847257,0,0,0,0,0,0,0,low
3048,2.0,3,40.7194,-73.9961,9000,5,0.20852637447435438,1,0,0,1,0,0,0,low
3049,0.0,0,40.7749,-73.9536,1800,0,0.5373723440514775,0,0,0,0,0,0,0,low
3050,1.0,0,40.7535,-73.9648,1952,4,0.5757227900163908,1,1,1,1,0,0,1,medium
3051,1.0,1,40.7067,-74.0101,3995,0,0.08434506276818643,0,1,1,0,1,1,0,low
3052,1.0,1,40.7444,-73.9803,4115,4,0.23942353966410593,1,0,0,1,0,0,0,low
3053,1.0,2,40.6848,-73.9676,2995,11,0.2264577879131956,0,0,0,1,1,1,0,medium
3054,1.0,1,40.7365,-74.0078,4395,0,0.5358860449889247,0,1,1,1,0,0,0,low
3055,1.0,3,40.7347,-74.0063,6000,7,0.3193327183422633,0,0,0,0,1,1,1,low
3056,1.0,1,40.795,-73.9708,2400,6,0.1757432148194766,0,1,1,0,1,1,0,low
3057,1.0,1,40.7682,-73.9536,2195,4,0.8014743824033698,1,0,0,1,0,0,1,low
3058,1.0,2,40.732,-73.9745,3936,8,0.6117906571656921,0,0,0,1,0,0,0,low
